housing_id,minsaleprice,maxsaleprice,mediansaleprice,averagesaleprice,houseaddress
R135776,1.0,378000000.0,59293.0,601239.290016066,0
R136022,1.0,378000000.0,59293.0,601239.290016066,0
R96802,1.0,378000000.0,59293.0,601239.290016066,0
R30198,1.0,378000000.0,59293.0,601239.290016066,0
R23756,1.0,378000000.0,59293.0,601239.290016066,0
R53843,1.0,378000000.0,59293.0,601239.290016066,0
R136442,1.0,378000000.0,59293.0,601239.290016066,0
R136205,1.0,378000000.0,59293.0,601239.290016066,0
R136635,1.0,378000000.0,59293.0,601239.290016066,0
R73035,1.0,378000000.0,59293.0,601239.290016066,0
R135662,1.0,378000000.0,59293.0,601239.290016066,0
R13864,1.0,378000000.0,59293.0,601239.290016066,0
R33904,1.0,378000000.0,59293.0,601239.290016066,0
R57072,1.0,378000000.0,59293.0,601239.290016066,0
R136283,1.0,378000000.0,59293.0,601239.290016066,0
R136555,1.0,378000000.0,59293.0,601239.290016066,0
R136969,1.0,378000000.0,59293.0,601239.290016066,0
R135941,1.0,378000000.0,59293.0,601239.290016066,0
R28327,1.0,378000000.0,59293.0,601239.290016066,0
R33588,1.0,378000000.0,59293.0,601239.290016066,0
R28927,1.0,378000000.0,59293.0,601239.290016066,0
R135840,1.0,378000000.0,59293.0,601239.290016066,0
R135941,1.0,378000000.0,59293.0,601239.290016066,0
M141209,1.0,378000000.0,59293.0,601239.290016066,0
R22725,1.0,378000000.0,59293.0,601239.290016066,0
R135879,1.0,378000000.0,59293.0,601239.290016066,0
R98547,1.0,378000000.0,59293.0,601239.290016066,0
R136391,1.0,378000000.0,59293.0,601239.290016066,0
R19187,1.0,378000000.0,59293.0,601239.290016066,0
R135876,1.0,378000000.0,59293.0,601239.290016066,0
R40729,1.0,378000000.0,59293.0,601239.290016066,0
R30077,1.0,378000000.0,59293.0,601239.290016066,0
R136342,1.0,378000000.0,59293.0,601239.290016066,0
R136169,1.0,378000000.0,59293.0,601239.290016066,0
M141339,1.0,378000000.0,59293.0,601239.290016066,0
R135754,1.0,378000000.0,59293.0,601239.290016066,0
R30077,1.0,378000000.0,59293.0,601239.290016066,0
R135814,1.0,378000000.0,59293.0,601239.290016066,0
R135843,1.0,378000000.0,59293.0,601239.290016066,0
R135960,1.0,378000000.0,59293.0,601239.290016066,0
R21655,1.0,378000000.0,59293.0,601239.290016066,0
R136813,1.0,378000000.0,59293.0,601239.290016066,0
R17675,1.0,378000000.0,59293.0,601239.290016066,0
M140976,1.0,378000000.0,59293.0,601239.290016066,0
R33009,1.0,378000000.0,59293.0,601239.290016066,0
R53512,1.0,378000000.0,59293.0,601239.290016066,0
R37339,1.0,378000000.0,59293.0,601239.290016066,0
M127519,1.0,378000000.0,59293.0,601239.290016066,0
R136218,1.0,378000000.0,59293.0,601239.290016066,0
R98418,1.0,378000000.0,59293.0,601239.290016066,0
R136218,1.0,378000000.0,59293.0,601239.290016066,0
M141053,1.0,378000000.0,59293.0,601239.290016066,0
M129912,1.0,378000000.0,59293.0,601239.290016066,0
R86623,1.0,378000000.0,59293.0,601239.290016066,0
R33975,1.0,378000000.0,59293.0,601239.290016066,0
M141212,1.0,378000000.0,59293.0,601239.290016066,0
R136303,1.0,378000000.0,59293.0,601239.290016066,0
R136495,1.0,378000000.0,59293.0,601239.290016066,0
R136289,1.0,378000000.0,59293.0,601239.290016066,0
R39850,1.0,378000000.0,59293.0,601239.290016066,0
R136599,1.0,378000000.0,59293.0,601239.290016066,0
R76815,1.0,378000000.0,59293.0,601239.290016066,0
R94235,1.0,378000000.0,59293.0,601239.290016066,0
R135849,1.0,378000000.0,59293.0,601239.290016066,0
R24930,1.0,378000000.0,59293.0,601239.290016066,0
R42307,1.0,378000000.0,59293.0,601239.290016066,0
R136971,1.0,378000000.0,59293.0,601239.290016066,0
M141081,1.0,378000000.0,59293.0,601239.290016066,0
M141229,1.0,378000000.0,59293.0,601239.290016066,0
M141218,1.0,378000000.0,59293.0,601239.290016066,0
M128378,1.0,378000000.0,59293.0,601239.290016066,0
M141056,1.0,378000000.0,59293.0,601239.290016066,0
R136432,1.0,378000000.0,59293.0,601239.290016066,0
M127782,1.0,378000000.0,59293.0,601239.290016066,0
M141057,1.0,378000000.0,59293.0,601239.290016066,0
R136432,1.0,378000000.0,59293.0,601239.290016066,0
R33437,1.0,378000000.0,59293.0,601239.290016066,0
R135595,1.0,378000000.0,59293.0,601239.290016066,0
R25097,1.0,378000000.0,59293.0,601239.290016066,0
R136739,1.0,378000000.0,59293.0,601239.290016066,0
R136664,1.0,378000000.0,59293.0,601239.290016066,0
R44189,1.0,378000000.0,59293.0,601239.290016066,0
R33588,1.0,378000000.0,59293.0,601239.290016066,0
M125532,1.0,378000000.0,59293.0,601239.290016066,0
M140890,1.0,378000000.0,59293.0,601239.290016066,0
R19169,1.0,378000000.0,59293.0,601239.290016066,0
M141222,1.0,378000000.0,59293.0,601239.290016066,0
R93393,1.0,378000000.0,59293.0,601239.290016066,0
R136101,1.0,378000000.0,59293.0,601239.290016066,0
R16763,1.0,378000000.0,59293.0,601239.290016066,0
M141224,1.0,378000000.0,59293.0,601239.290016066,0
R136617,1.0,378000000.0,59293.0,601239.290016066,0
R72891,1.0,378000000.0,59293.0,601239.290016066,0
R36785,1.0,378000000.0,59293.0,601239.290016066,0
R135782,1.0,378000000.0,59293.0,601239.290016066,0
M128830,1.0,378000000.0,59293.0,601239.290016066,0
M140958,1.0,378000000.0,59293.0,601239.290016066,0
R98121,1.0,378000000.0,59293.0,601239.290016066,0
R38634,1.0,378000000.0,59293.0,601239.290016066,0
R37314,1.0,378000000.0,59293.0,601239.290016066,0
M141167,1.0,378000000.0,59293.0,601239.290016066,0
M141073,1.0,378000000.0,59293.0,601239.290016066,0
R12388,1.0,378000000.0,59293.0,601239.290016066,0
R81248,1.0,378000000.0,59293.0,601239.290016066,0
M141193,1.0,378000000.0,59293.0,601239.290016066,0
R136132,1.0,378000000.0,59293.0,601239.290016066,0
R135544,1.0,378000000.0,59293.0,601239.290016066,0
M141230,1.0,378000000.0,59293.0,601239.290016066,0
R135996,1.0,378000000.0,59293.0,601239.290016066,0
R136046,1.0,378000000.0,59293.0,601239.290016066,0
R136012,1.0,378000000.0,59293.0,601239.290016066,0
M140920,1.0,378000000.0,59293.0,601239.290016066,0
R38402,1.0,378000000.0,59293.0,601239.290016066,0
R330681,1.0,378000000.0,59293.0,601239.290016066,0
M141241,1.0,378000000.0,59293.0,601239.290016066,0
R136360,1.0,378000000.0,59293.0,601239.290016066,0
R41964,1.0,378000000.0,59293.0,601239.290016066,0
M128051,1.0,378000000.0,59293.0,601239.290016066,0
R135617,1.0,378000000.0,59293.0,601239.290016066,0
R20545,1.0,378000000.0,59293.0,601239.290016066,0
R20545,1.0,378000000.0,59293.0,601239.290016066,0
M140974,1.0,378000000.0,59293.0,601239.290016066,0
M141227,1.0,378000000.0,59293.0,601239.290016066,0
R15399,1.0,378000000.0,59293.0,601239.290016066,0
R136968,1.0,378000000.0,59293.0,601239.290016066,0
R41715,1.0,378000000.0,59293.0,601239.290016066,0
R136289,1.0,378000000.0,59293.0,601239.290016066,0
R98498,1.0,378000000.0,59293.0,601239.290016066,0
M129893,1.0,378000000.0,59293.0,601239.290016066,0
R20545,1.0,378000000.0,59293.0,601239.290016066,0
R25290,1.0,378000000.0,59293.0,601239.290016066,0
M141077,1.0,378000000.0,59293.0,601239.290016066,0
R20545,1.0,378000000.0,59293.0,601239.290016066,0
R136011,1.0,378000000.0,59293.0,601239.290016066,0
M140913,1.0,378000000.0,59293.0,601239.290016066,0
R136476,1.0,378000000.0,59293.0,601239.290016066,0
R135581,1.0,378000000.0,59293.0,601239.290016066,0
M141228,1.0,378000000.0,59293.0,601239.290016066,0
R135683,1.0,378000000.0,59293.0,601239.290016066,0
M141234,1.0,378000000.0,59293.0,601239.290016066,0
M140962,1.0,378000000.0,59293.0,601239.290016066,0
M129628,1.0,378000000.0,59293.0,601239.290016066,0
R100885,1.0,378000000.0,59293.0,601239.290016066,0
M141235,1.0,378000000.0,59293.0,601239.290016066,0
R136615,1.0,378000000.0,59293.0,601239.290016066,0
M140911,1.0,378000000.0,59293.0,601239.290016066,0
M130113,1.0,378000000.0,59293.0,601239.290016066,0
M125058,1.0,378000000.0,59293.0,601239.290016066,0
R136291,1.0,378000000.0,59293.0,601239.290016066,0
R98121,1.0,378000000.0,59293.0,601239.290016066,0
M123812,1.0,378000000.0,59293.0,601239.290016066,0
M124360,1.0,378000000.0,59293.0,601239.290016066,0
R34139,1.0,378000000.0,59293.0,601239.290016066,0
R22972,1.0,378000000.0,59293.0,601239.290016066,0
R15640,1.0,378000000.0,59293.0,601239.290016066,0
R83436,1.0,378000000.0,59293.0,601239.290016066,0
R50939,1.0,378000000.0,59293.0,601239.290016066,0
R135794,1.0,378000000.0,59293.0,601239.290016066,0
M124273,1.0,378000000.0,59293.0,601239.290016066,0
R98564,1.0,378000000.0,59293.0,601239.290016066,0
R135814,1.0,378000000.0,59293.0,601239.290016066,0
R136006,1.0,378000000.0,59293.0,601239.290016066,0
R19169,1.0,378000000.0,59293.0,601239.290016066,0
R82810,1.0,378000000.0,59293.0,601239.290016066,0
R135814,1.0,378000000.0,59293.0,601239.290016066,0
R135873,1.0,378000000.0,59293.0,601239.290016066,0
R136874,1.0,378000000.0,59293.0,601239.290016066,0
M141125,1.0,378000000.0,59293.0,601239.290016066,0
M125521,1.0,378000000.0,59293.0,601239.290016066,0
R17675,1.0,378000000.0,59293.0,601239.290016066,0
R136372,1.0,378000000.0,59293.0,601239.290016066,0
R136361,1.0,378000000.0,59293.0,601239.290016066,0
R111232,1.0,378000000.0,59293.0,601239.290016066,0
R58713,1.0,378000000.0,59293.0,601239.290016066,0
R68781,1.0,378000000.0,59293.0,601239.290016066,0
R135872,1.0,378000000.0,59293.0,601239.290016066,0
M141061,1.0,378000000.0,59293.0,601239.290016066,0
M127786,1.0,378000000.0,59293.0,601239.290016066,0
R87073,1.0,378000000.0,59293.0,601239.290016066,0
R57658,1.0,378000000.0,59293.0,601239.290016066,0
R67412,1.0,378000000.0,59293.0,601239.290016066,0
M140989,1.0,378000000.0,59293.0,601239.290016066,0
R136253,1.0,378000000.0,59293.0,601239.290016066,0
M141243,1.0,378000000.0,59293.0,601239.290016066,0
R89127,1.0,378000000.0,59293.0,601239.290016066,0
M141240,1.0,378000000.0,59293.0,601239.290016066,0
R98481,1.0,378000000.0,59293.0,601239.290016066,0
R97960,1.0,378000000.0,59293.0,601239.290016066,0
R30173,1.0,378000000.0,59293.0,601239.290016066,0
M141238,1.0,378000000.0,59293.0,601239.290016066,0
R40355,1.0,378000000.0,59293.0,601239.290016066,0
M140991,1.0,378000000.0,59293.0,601239.290016066,0
M141245,1.0,378000000.0,59293.0,601239.290016066,0
R98564,1.0,378000000.0,59293.0,601239.290016066,0
R10264,1.0,378000000.0,59293.0,601239.290016066,0
M129628,1.0,378000000.0,59293.0,601239.290016066,0
R55451,1.0,378000000.0,59293.0,601239.290016066,0
R136049,1.0,378000000.0,59293.0,601239.290016066,0
R135784,1.0,378000000.0,59293.0,601239.290016066,0
R33049,1.0,378000000.0,59293.0,601239.290016066,0
R27001,1.0,378000000.0,59293.0,601239.290016066,0
R136361,1.0,378000000.0,59293.0,601239.290016066,0
R135751,1.0,378000000.0,59293.0,601239.290016066,0
R136051,1.0,378000000.0,59293.0,601239.290016066,0
M141070,1.0,378000000.0,59293.0,601239.290016066,0
R15800,1.0,378000000.0,59293.0,601239.290016066,0
R136050,1.0,378000000.0,59293.0,601239.290016066,0
M141239,1.0,378000000.0,59293.0,601239.290016066,0
R93627,1.0,378000000.0,59293.0,601239.290016066,0
R93627,1.0,378000000.0,59293.0,601239.290016066,0
M141248,1.0,378000000.0,59293.0,601239.290016066,0
R96776,1.0,378000000.0,59293.0,601239.290016066,0
R135960,1.0,378000000.0,59293.0,601239.290016066,0
R10264,1.0,378000000.0,59293.0,601239.290016066,0
M140881,1.0,378000000.0,59293.0,601239.290016066,0
M141172,1.0,378000000.0,59293.0,601239.290016066,0
M140979,1.0,378000000.0,59293.0,601239.290016066,0
R100856,1.0,378000000.0,59293.0,601239.290016066,0
R136008,1.0,378000000.0,59293.0,601239.290016066,0
R135893,1.0,378000000.0,59293.0,601239.290016066,0
R136915,1.0,378000000.0,59293.0,601239.290016066,0
R17138,1.0,378000000.0,59293.0,601239.290016066,0
R33376,1.0,378000000.0,59293.0,601239.290016066,0
R135857,1.0,378000000.0,59293.0,601239.290016066,0
M127302,1.0,378000000.0,59293.0,601239.290016066,0
M140930,1.0,378000000.0,59293.0,601239.290016066,0
R15732,1.0,378000000.0,59293.0,601239.290016066,0
M123744,1.0,378000000.0,59293.0,601239.290016066,0
M141253,1.0,378000000.0,59293.0,601239.290016066,0
R17231,1.0,378000000.0,59293.0,601239.290016066,0
M141222,1.0,378000000.0,59293.0,601239.290016066,0
M141254,1.0,378000000.0,59293.0,601239.290016066,0
M141251,1.0,378000000.0,59293.0,601239.290016066,0
R30173,1.0,378000000.0,59293.0,601239.290016066,0
R23233,1.0,378000000.0,59293.0,601239.290016066,0
R337106,1.0,378000000.0,59293.0,601239.290016066,0
M141199,1.0,378000000.0,59293.0,601239.290016066,0
R136877,1.0,378000000.0,59293.0,601239.290016066,0
R136332,1.0,378000000.0,59293.0,601239.290016066,0
R11963,1.0,378000000.0,59293.0,601239.290016066,0
R27001,1.0,378000000.0,59293.0,601239.290016066,0
M141261,1.0,378000000.0,59293.0,601239.290016066,0
R16280,1.0,378000000.0,59293.0,601239.290016066,0
M126534,1.0,378000000.0,59293.0,601239.290016066,0
R98501,1.0,378000000.0,59293.0,601239.290016066,0
M128246,1.0,378000000.0,59293.0,601239.290016066,0
R27940,1.0,378000000.0,59293.0,601239.290016066,0
M141132,1.0,378000000.0,59293.0,601239.290016066,0
R63423,1.0,378000000.0,59293.0,601239.290016066,0
R135963,1.0,378000000.0,59293.0,601239.290016066,0
R40355,1.0,378000000.0,59293.0,601239.290016066,0
R135915,1.0,378000000.0,59293.0,601239.290016066,0
R21731,1.0,378000000.0,59293.0,601239.290016066,0
R42257,1.0,378000000.0,59293.0,601239.290016066,0
R135830,1.0,378000000.0,59293.0,601239.290016066,0
M141258,1.0,378000000.0,59293.0,601239.290016066,0
M141192,1.0,378000000.0,59293.0,601239.290016066,0
R75479,1.0,378000000.0,59293.0,601239.290016066,0
R136779,1.0,378000000.0,59293.0,601239.290016066,0
M141259,1.0,378000000.0,59293.0,601239.290016066,0
M140976,1.0,378000000.0,59293.0,601239.290016066,0
R93393,1.0,378000000.0,59293.0,601239.290016066,0
M141257,1.0,378000000.0,59293.0,601239.290016066,0
M141163,1.0,378000000.0,59293.0,601239.290016066,0
M129969,1.0,378000000.0,59293.0,601239.290016066,0
R36543,1.0,378000000.0,59293.0,601239.290016066,0
R29943,1.0,378000000.0,59293.0,601239.290016066,0
R37833,1.0,378000000.0,59293.0,601239.290016066,0
R136232,1.0,378000000.0,59293.0,601239.290016066,0
R29943,1.0,378000000.0,59293.0,601239.290016066,0
R72891,1.0,378000000.0,59293.0,601239.290016066,0
M141260,1.0,378000000.0,59293.0,601239.290016066,0
M141148,1.0,378000000.0,59293.0,601239.290016066,0
R36785,1.0,378000000.0,59293.0,601239.290016066,0
R33588,1.0,378000000.0,59293.0,601239.290016066,0
R33518,1.0,378000000.0,59293.0,601239.290016066,0
R103632,1.0,378000000.0,59293.0,601239.290016066,0
R11431,1.0,378000000.0,59293.0,601239.290016066,0
R136169,1.0,378000000.0,59293.0,601239.290016066,0
R18753,1.0,378000000.0,59293.0,601239.290016066,0
R18754,1.0,378000000.0,59293.0,601239.290016066,0
R19187,1.0,378000000.0,59293.0,601239.290016066,0
R14207,1.0,378000000.0,59293.0,601239.290016066,0
R135583,1.0,378000000.0,59293.0,601239.290016066,0
R136092,1.0,378000000.0,59293.0,601239.290016066,0
R136217,1.0,378000000.0,59293.0,601239.290016066,0
M141263,1.0,378000000.0,59293.0,601239.290016066,0
R135574,1.0,378000000.0,59293.0,601239.290016066,0
R26744,1.0,378000000.0,59293.0,601239.290016066,0
R87466,1.0,378000000.0,59293.0,601239.290016066,0
M140960,1.0,378000000.0,59293.0,601239.290016066,0
R98487,1.0,378000000.0,59293.0,601239.290016066,0
R136043,1.0,378000000.0,59293.0,601239.290016066,0
R136060,1.0,378000000.0,59293.0,601239.290016066,0
R66548,1.0,378000000.0,59293.0,601239.290016066,0
R23233,1.0,378000000.0,59293.0,601239.290016066,0
R103632,1.0,378000000.0,59293.0,601239.290016066,0
R97960,1.0,378000000.0,59293.0,601239.290016066,0
R135572,1.0,378000000.0,59293.0,601239.290016066,0
R16280,1.0,378000000.0,59293.0,601239.290016066,0
R35872,1.0,378000000.0,59293.0,601239.290016066,0
R136677,1.0,378000000.0,59293.0,601239.290016066,0
M140878,1.0,378000000.0,59293.0,601239.290016066,0
M130701,1.0,378000000.0,59293.0,601239.290016066,0
R29784,1.0,378000000.0,59293.0,601239.290016066,0
R136615,1.0,378000000.0,59293.0,601239.290016066,0
M130741,1.0,378000000.0,59293.0,601239.290016066,0
R18648,1.0,378000000.0,59293.0,601239.290016066,0
M141267,1.0,378000000.0,59293.0,601239.290016066,0
R135618,1.0,378000000.0,59293.0,601239.290016066,0
R37595,1.0,378000000.0,59293.0,601239.290016066,0
R98192,1.0,378000000.0,59293.0,601239.290016066,0
M141132,1.0,378000000.0,59293.0,601239.290016066,0
R135872,1.0,378000000.0,59293.0,601239.290016066,0
R135872,1.0,378000000.0,59293.0,601239.290016066,0
R57072,1.0,378000000.0,59293.0,601239.290016066,0
R136404,1.0,378000000.0,59293.0,601239.290016066,0
R136756,1.0,378000000.0,59293.0,601239.290016066,0
M141270,1.0,378000000.0,59293.0,601239.290016066,0
R136120,1.0,378000000.0,59293.0,601239.290016066,0
R15218,1.0,378000000.0,59293.0,601239.290016066,0
R135931,1.0,378000000.0,59293.0,601239.290016066,0
R136533,1.0,378000000.0,59293.0,601239.290016066,0
R135989,1.0,378000000.0,59293.0,601239.290016066,0
R136343,1.0,378000000.0,59293.0,601239.290016066,0
R15098,1.0,378000000.0,59293.0,601239.290016066,0
R136332,1.0,378000000.0,59293.0,601239.290016066,0
R17271,1.0,378000000.0,59293.0,601239.290016066,0
M130875,1.0,378000000.0,59293.0,601239.290016066,0
R87466,1.0,378000000.0,59293.0,601239.290016066,0
R37692,1.0,378000000.0,59293.0,601239.290016066,0
R136033,1.0,378000000.0,59293.0,601239.290016066,0
R135879,1.0,378000000.0,59293.0,601239.290016066,0
R33447,1.0,378000000.0,59293.0,601239.290016066,0
R12366,1.0,378000000.0,59293.0,601239.290016066,0
R136476,1.0,378000000.0,59293.0,601239.290016066,0
M141206,1.0,378000000.0,59293.0,601239.290016066,0
R136779,1.0,378000000.0,59293.0,601239.290016066,0
R136530,1.0,378000000.0,59293.0,601239.290016066,0
M127519,1.0,378000000.0,59293.0,601239.290016066,0
R135931,1.0,378000000.0,59293.0,601239.290016066,0
R100819,1.0,378000000.0,59293.0,601239.290016066,0
M140878,1.0,378000000.0,59293.0,601239.290016066,0
R30090,1.0,378000000.0,59293.0,601239.290016066,0
R136533,1.0,378000000.0,59293.0,601239.290016066,0
R136960,1.0,378000000.0,59293.0,601239.290016066,0
M140869,1.0,378000000.0,59293.0,601239.290016066,0
R82726,1.0,378000000.0,59293.0,601239.290016066,0
R136625,1.0,378000000.0,59293.0,601239.290016066,0
R135979,1.0,378000000.0,59293.0,601239.290016066,0
R135874,1.0,378000000.0,59293.0,601239.290016066,0
M141006,1.0,378000000.0,59293.0,601239.290016066,0
R135877,1.0,378000000.0,59293.0,601239.290016066,0
R136001,1.0,378000000.0,59293.0,601239.290016066,0
R136698,1.0,378000000.0,59293.0,601239.290016066,0
R62863,1.0,378000000.0,59293.0,601239.290016066,0
M141280,1.0,378000000.0,59293.0,601239.290016066,0
M141281,1.0,378000000.0,59293.0,601239.290016066,0
M140939,1.0,378000000.0,59293.0,601239.290016066,0
M141132,1.0,378000000.0,59293.0,601239.290016066,0
R135840,1.0,378000000.0,59293.0,601239.290016066,0
R136088,1.0,378000000.0,59293.0,601239.290016066,0
M141282,1.0,378000000.0,59293.0,601239.290016066,0
M141276,1.0,378000000.0,59293.0,601239.290016066,0
M141277,1.0,378000000.0,59293.0,601239.290016066,0
R10425,1.0,378000000.0,59293.0,601239.290016066,0
M128051,1.0,378000000.0,59293.0,601239.290016066,0
R53512,1.0,378000000.0,59293.0,601239.290016066,0
R30200,1.0,378000000.0,59293.0,601239.290016066,0
R69803,1.0,378000000.0,59293.0,601239.290016066,0
R21598,1.0,378000000.0,59293.0,601239.290016066,0
M141285,1.0,378000000.0,59293.0,601239.290016066,0
R135796,1.0,378000000.0,59293.0,601239.290016066,0
R136178,1.0,378000000.0,59293.0,601239.290016066,0
R136067,1.0,378000000.0,59293.0,601239.290016066,0
R135662,1.0,378000000.0,59293.0,601239.290016066,0
M128422,1.0,378000000.0,59293.0,601239.290016066,0
M141278,1.0,378000000.0,59293.0,601239.290016066,0
M140906,1.0,378000000.0,59293.0,601239.290016066,0
R15088,1.0,378000000.0,59293.0,601239.290016066,0
R15088,1.0,378000000.0,59293.0,601239.290016066,0
M141283,1.0,378000000.0,59293.0,601239.290016066,0
R10986,1.0,378000000.0,59293.0,601239.290016066,0
R136784,1.0,378000000.0,59293.0,601239.290016066,0
R44189,1.0,378000000.0,59293.0,601239.290016066,0
R103976,1.0,378000000.0,59293.0,601239.290016066,0
R136388,1.0,378000000.0,59293.0,601239.290016066,0
R75989,1.0,378000000.0,59293.0,601239.290016066,0
M140966,1.0,378000000.0,59293.0,601239.290016066,0
R136764,1.0,378000000.0,59293.0,601239.290016066,0
R136314,1.0,378000000.0,59293.0,601239.290016066,0
R136741,1.0,378000000.0,59293.0,601239.290016066,0
M140922,1.0,378000000.0,59293.0,601239.290016066,0
R136098,1.0,378000000.0,59293.0,601239.290016066,0
M126773,1.0,378000000.0,59293.0,601239.290016066,0
R18882,1.0,378000000.0,59293.0,601239.290016066,0
R135922,1.0,378000000.0,59293.0,601239.290016066,0
M140863,1.0,378000000.0,59293.0,601239.290016066,0
R136072,1.0,378000000.0,59293.0,601239.290016066,0
R34906,1.0,378000000.0,59293.0,601239.290016066,0
R33398,1.0,378000000.0,59293.0,601239.290016066,0
R135586,1.0,378000000.0,59293.0,601239.290016066,0
R135872,1.0,378000000.0,59293.0,601239.290016066,0
M140892,1.0,378000000.0,59293.0,601239.290016066,0
R136402,1.0,378000000.0,59293.0,601239.290016066,0
M123744,1.0,378000000.0,59293.0,601239.290016066,0
R136679,1.0,378000000.0,59293.0,601239.290016066,0
M141289,1.0,378000000.0,59293.0,601239.290016066,0
M141161,1.0,378000000.0,59293.0,601239.290016066,0
R35399,1.0,378000000.0,59293.0,601239.290016066,0
M141288,1.0,378000000.0,59293.0,601239.290016066,0
R135845,1.0,378000000.0,59293.0,601239.290016066,0
R136287,1.0,378000000.0,59293.0,601239.290016066,0
R136287,1.0,378000000.0,59293.0,601239.290016066,0
R109005,1.0,378000000.0,59293.0,601239.290016066,0
M140996,1.0,378000000.0,59293.0,601239.290016066,0
R136448,1.0,378000000.0,59293.0,601239.290016066,0
R34091,1.0,378000000.0,59293.0,601239.290016066,0
M141199,1.0,378000000.0,59293.0,601239.290016066,0
R22104,1.0,378000000.0,59293.0,601239.290016066,0
R13079,1.0,378000000.0,59293.0,601239.290016066,0
M126157,1.0,378000000.0,59293.0,601239.290016066,0
R135938,1.0,378000000.0,59293.0,601239.290016066,0
R75479,1.0,378000000.0,59293.0,601239.290016066,0
R136642,1.0,378000000.0,59293.0,601239.290016066,0
R34906,1.0,378000000.0,59293.0,601239.290016066,0
R135849,1.0,378000000.0,59293.0,601239.290016066,0
R135878,1.0,378000000.0,59293.0,601239.290016066,0
R38634,1.0,378000000.0,59293.0,601239.290016066,0
R41720,1.0,378000000.0,59293.0,601239.290016066,0
M127051,1.0,378000000.0,59293.0,601239.290016066,0
R75546,1.0,378000000.0,59293.0,601239.290016066,0
M141299,1.0,378000000.0,59293.0,601239.290016066,0
M141302,1.0,378000000.0,59293.0,601239.290016066,0
R10986,1.0,378000000.0,59293.0,601239.290016066,0
R136513,1.0,378000000.0,59293.0,601239.290016066,0
R136476,1.0,378000000.0,59293.0,601239.290016066,0
R136681,1.0,378000000.0,59293.0,601239.290016066,0
M123668,1.0,378000000.0,59293.0,601239.290016066,0
R136036,1.0,378000000.0,59293.0,601239.290016066,0
R136006,1.0,378000000.0,59293.0,601239.290016066,0
M141225,1.0,378000000.0,59293.0,601239.290016066,0
R136221,1.0,378000000.0,59293.0,601239.290016066,0
R135910,1.0,378000000.0,59293.0,601239.290016066,0
R136580,1.0,378000000.0,59293.0,601239.290016066,0
R136579,1.0,378000000.0,59293.0,601239.290016066,0
R135876,1.0,378000000.0,59293.0,601239.290016066,0
R93756,1.0,378000000.0,59293.0,601239.290016066,0
M141306,1.0,378000000.0,59293.0,601239.290016066,0
M141307,1.0,378000000.0,59293.0,601239.290016066,0
R135838,1.0,378000000.0,59293.0,601239.290016066,0
R136002,1.0,378000000.0,59293.0,601239.290016066,0
M140969,1.0,378000000.0,59293.0,601239.290016066,0
M141301,1.0,378000000.0,59293.0,601239.290016066,0
M141144,1.0,378000000.0,59293.0,601239.290016066,0
R51792,1.0,378000000.0,59293.0,601239.290016066,0
R136211,1.0,378000000.0,59293.0,601239.290016066,0
R35399,1.0,378000000.0,59293.0,601239.290016066,0
M140924,1.0,378000000.0,59293.0,601239.290016066,0
R136139,1.0,378000000.0,59293.0,601239.290016066,0
R101376,1.0,378000000.0,59293.0,601239.290016066,0
R135776,1.0,378000000.0,59293.0,601239.290016066,0
R136516,1.0,378000000.0,59293.0,601239.290016066,0
R136092,1.0,378000000.0,59293.0,601239.290016066,0
M141315,1.0,378000000.0,59293.0,601239.290016066,0
M141032,1.0,378000000.0,59293.0,601239.290016066,0
M141305,1.0,378000000.0,59293.0,601239.290016066,0
R136046,1.0,378000000.0,59293.0,601239.290016066,0
M141316,1.0,378000000.0,59293.0,601239.290016066,0
R26653,1.0,378000000.0,59293.0,601239.290016066,0
R136179,1.0,378000000.0,59293.0,601239.290016066,0
R135569,1.0,378000000.0,59293.0,601239.290016066,0
M141348,1.0,378000000.0,59293.0,601239.290016066,0
R16735,1.0,378000000.0,59293.0,601239.290016066,0
M141059,1.0,378000000.0,59293.0,601239.290016066,0
R34620,1.0,378000000.0,59293.0,601239.290016066,0
R135572,1.0,378000000.0,59293.0,601239.290016066,0
M141136,1.0,378000000.0,59293.0,601239.290016066,0
R135809,1.0,378000000.0,59293.0,601239.290016066,0
R11796,1.0,378000000.0,59293.0,601239.290016066,0
R135872,1.0,378000000.0,59293.0,601239.290016066,0
R135578,1.0,378000000.0,59293.0,601239.290016066,0
R25969,1.0,378000000.0,59293.0,601239.290016066,0
M141163,1.0,378000000.0,59293.0,601239.290016066,0
R136355,1.0,378000000.0,59293.0,601239.290016066,0
M141317,1.0,378000000.0,59293.0,601239.290016066,0
R39355,1.0,378000000.0,59293.0,601239.290016066,0
M141331,1.0,378000000.0,59293.0,601239.290016066,0
M141320,1.0,378000000.0,59293.0,601239.290016066,0
R135886,1.0,378000000.0,59293.0,601239.290016066,0
M141319,1.0,378000000.0,59293.0,601239.290016066,0
R135886,1.0,378000000.0,59293.0,601239.290016066,0
R136639,1.0,378000000.0,59293.0,601239.290016066,0
M141322,1.0,378000000.0,59293.0,601239.290016066,0
M141333,1.0,378000000.0,59293.0,601239.290016066,0
M141130,1.0,378000000.0,59293.0,601239.290016066,0
M140970,1.0,378000000.0,59293.0,601239.290016066,0
M141244,1.0,378000000.0,59293.0,601239.290016066,0
