housing_id,state_id,county_name,houseaddress,minsaleprice,maxsaleprice,mediansaleprice,averagesaleprice
M127782,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141057,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136432,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33437,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135595,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R25097,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136739,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136664,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R44189,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33588,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M125532,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140890,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R19169,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141222,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R93393,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136101,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R16763,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141224,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136617,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R72891,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R36785,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135782,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M128830,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140958,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98121,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R38634,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R37314,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141167,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141073,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R12388,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R81248,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141193,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136132,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135544,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141230,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135996,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136046,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136012,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140920,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R38402,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R330681,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141241,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136360,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R41964,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M128051,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135617,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R20545,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R20545,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140974,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141227,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15399,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136968,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R41715,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136289,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98498,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M129893,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R20545,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R25290,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141077,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R20545,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136011,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140913,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136476,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135581,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141228,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135683,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141234,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140962,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M129628,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R100885,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141235,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136615,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140911,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M130113,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M125058,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136291,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98121,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M123812,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M124360,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R34139,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R22972,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15640,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R83436,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R50939,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135794,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M124273,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98564,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135814,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136006,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R19169,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R82810,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135814,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135873,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136874,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141125,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M125521,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R17675,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136372,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136361,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R111232,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R58713,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R68781,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135872,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141061,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M127786,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R87073,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R57658,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R67412,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140989,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136253,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141243,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R89127,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141240,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98481,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R97960,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R30173,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141238,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R40355,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140991,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141245,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98564,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R10264,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M129628,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R55451,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136049,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135784,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33049,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R27001,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136361,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135751,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136051,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141070,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15800,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136050,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141239,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R93627,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R93627,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141248,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R96776,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135960,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R10264,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140881,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141172,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140979,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R100856,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136008,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135893,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136915,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R17138,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33376,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135857,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M127302,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140930,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15732,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M123744,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141253,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R17231,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141222,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141254,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141251,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R30173,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R23233,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R337106,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141199,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136877,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136332,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R11963,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R27001,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141261,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R16280,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M126534,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98501,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M128246,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R27940,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141132,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R63423,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135963,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R40355,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135915,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R21731,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R42257,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135830,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141258,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141192,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R75479,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136779,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141259,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140976,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R93393,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141257,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141163,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M129969,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R36543,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R29943,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R37833,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136232,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R29943,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R72891,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141260,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141148,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R36785,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33588,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33518,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R103632,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R11431,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136169,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R18753,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R18754,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R19187,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R14207,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135583,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136092,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136217,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141263,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135574,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R26744,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R87466,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140960,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98487,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136043,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136060,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R66548,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R23233,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R103632,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R97960,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135572,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R16280,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R35872,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136677,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140878,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M130701,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R29784,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136615,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M130741,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R18648,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141267,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135618,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R37595,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R98192,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141132,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135872,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135872,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R57072,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136404,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136756,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141270,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136120,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15218,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135931,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136533,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135989,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136343,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15098,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136332,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R17271,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M130875,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R87466,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R37692,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136033,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135879,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33447,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R12366,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136476,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141206,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136779,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136530,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M127519,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135931,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R100819,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140878,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R30090,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136533,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136960,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140869,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R82726,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136625,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135979,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135874,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141006,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135877,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136001,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136698,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R62863,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141280,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141281,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140939,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141132,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135840,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136088,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141282,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141276,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141277,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R10425,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M128051,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R53512,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R30200,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R69803,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R21598,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141285,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135796,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136178,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136067,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135662,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M128422,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141278,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140906,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15088,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R15088,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141283,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R10986,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136784,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R44189,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R103976,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136388,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R75989,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140966,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136764,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136314,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136741,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140922,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136098,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M126773,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R18882,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135922,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140863,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136072,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R34906,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R33398,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135586,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135872,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140892,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136402,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M123744,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136679,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141289,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141161,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R35399,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141288,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135845,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136287,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136287,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R109005,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140996,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136448,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R34091,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141199,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R22104,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R13079,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M126157,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135938,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R75479,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136642,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R34906,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135849,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135878,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R38634,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R41720,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M127051,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R75546,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141299,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141302,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R10986,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136513,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136476,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136681,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M123668,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136036,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136006,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141225,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136221,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135910,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136580,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136579,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135876,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R93756,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141306,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141307,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R135838,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136002,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140969,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141301,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M141144,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R51792,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136211,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R35399,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
M140924,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
R136139,OR,MARION,0,1.0,2700000.0,36000.0,77127.09219858157
